甲真菌病	0	3	3				
杆细胞	3	0	3				
银杏叶提取物	0	3	3				
胎盘早剥	0	3	3				
老年人高渗性非酮症糖尿病昏迷	2	1	3				
众生胶囊	1	2	3				
颞叶癫痫	2	1	3				
化积口服液	0	3	3				
发作性眩晕	0	3	3				
下肢淋巴水肿	1	2	3				
阴囊结石	3	0	3				
心悸怔忡	0	3	3				
可舒	3	0	3				
王不留行	0	3	3				
甲状旁腺功能亢进	2	1	3				
下肢脉管炎	2	1	3				
磷酸吡哆醛丁咯地尔	0	3	3				
露阴癖	3	0	3				
脂肪移植术	0	3	3				
吗啉	1	2	3				
清热养阴	0	3	3				
头部内伤	0	3	3				
异丙肾上腺素	1	2	3				
养血清脑	0	3	3				
阑尾囊肿	2	1	3				
头孢克洛片	0	3	3				
大柴胡汤	0	3	3				
头皮糠疹	0	3	3				
曲安奈德注射液	1	2	3				
复盆子	0	3	3				
依苏	3	0	3				
元坦	3	0	3				
脑软化	1	2	3				
长春宝口服液	3	0	3				
体臭	2	1	3				
伊瑞	0	3	3				
兰索拉唑口崩片	0	3	3				
冠通	2	1	3				
及克	0	3	3				
开胃消食	0	3	3				
氢氯吡格雷	1	2	3				
髌骨软化	3	0	3				
托百士	0	3	3				
升提	0	3	3				
甘草次酸	0	3	3				
山麦健脾口服液	0	3	3				
阿普唑仑片	2	1	3				
特布他林	0	3	3				
水杨酸软膏	0	3	3				
傻笑	3	0	3				
眼球震颤	0	3	3				
一次性注射器	1	2	3				
关格	0	3	3				
八正	0	3	3				
氢氧化铝凝胶	0	3	3				
软骨素	3	0	3				
安阳	3	0	3				
炎痛喜康	0	3	3				
前极白内障	0	3	3				
庆大霉素普鲁卡因维	1	2	3				
肛隐窝炎	0	3	3				
金匮肾气	0	3	3				
怡宝	3	0	3				
心好	3	0	3				
盐酸多西环素	3	0	3				
休克状态	1	2	3				
康忻	2	1	3				
康宁	3	0	3				
参芪消渴胶囊	2	1	3				
如乐	0	3	3				
妄想	3	0	3				
头摇	3	0	3				
元亨胰泰	2	1	3				
甘草甜素	0	3	3				
坦索罗辛	1	2	3				
荧光素钠注射液	1	2	3				
免疫抑制治疗	0	3	3				
叶酸缺乏	0	3	3				
脑震荡	2	1	3				
高位截瘫	1	2	3				
安宝	2	1	3				
参苓白术口服液	0	3	3				
天罗	0	3	3				
木瓜片	3	0	3				
粘膜充血	1	2	3				
滤过分数	0	3	3				
多磺酸粘多糖乳膏	3	0	3				
室上性心动过速	2	1	3				
暴牙	2	1	3				
环磷腺苷葡胺	3	0	3				
拒食	1	2	3				
恶性组织细胞病	0	3	3				
木糖醇注射液	2	1	3				
骨盆测量	0	3	3				
灼热痛	3	0	3				
心房扑动	0	3	3				
妇复春	0	3	3				
腓肠肌撕裂	1	2	3				
徐长卿	0	3	3				
夏桑菊	3	0	3				
三叉神经炎	2	1	3				
拉断	2	1	3				
喉返神经	0	3	3				
截瘫	1	2	3				
敏感细菌	0	3	3				
维生素需要	0	3	3				
对乙酰氨基酚片	1	2	3				
血液粘滞度增高	0	3	3				
癫痫持续状态	0	3	3				
奥德金	0	3	3				
硝酸异山梨醇酯片	0	3	3				
振源	1	2	3				
脾囊肿	3	0	3				
颈肩痛	0	3	3				
精蛋白重组人胰岛素	3	0	3				
腹部压痛	0	3	3				
小儿麻痹症	1	2	3				
憩室	1	2	3				
强骨	1	2	3				
胶原沉积	0	3	3				
浮萍	0	3	3				
清润	0	3	3				
慢性胆囊炎急性发作	2	1	3				
肌酐测定	2	1	3				
腰椎肥大	2	1	3				
通窍鼻炎颗粒	2	1	3				
熊去氧胆酸胶囊	2	1	3				
消渴灵胶囊	3	0	3				
气滞胃痛颗粒	2	1	3				
清降	0	3	3				
咳特灵片	0	3	3				
泰嘉	3	0	3				
腮帮子	2	1	3				
农药中毒	1	2	3				
消栓	3	0	3				
消痛	3	0	3				
代偿作用	0	3	3				
足月小样儿	1	2	3				
硬脂酸镁	1	2	3				
血栓闭塞性脉管炎	0	3	3				
正天	2	1	3				
正堂	2	1	3				
六味丸	2	1	3				
氯仿	0	3	3				
枸橼酸铋钾胶囊	0	3	3				
诱发电位	3	0	3				
无菌敷料	0	3	3				
小细胞癌	1	2	3				
汉唐	2	1	3				
依赖症	1	2	3				
川芎嗪片	0	3	3				
非洛地平片	3	0	3				
快克胶囊	0	3	3				
特异性抗体	0	3	3				
副鼻窦炎	1	2	3				
息痛片	0	3	3				
拮抗作用	0	3	3				
柿蒂	0	3	3				
利咽解毒	0	3	3				
粪便检查	0	3	3				
石见穿	0	3	3				
支持性心理治疗	0	3	3				
放射性骨坏死	0	3	3				
肚脐疼	3	0	3				
痰饮	0	3	3				
睫毛	3	0	3				
肠胃宁	0	3	3				
外阴白色病变	2	1	3				
心输出量	0	3	3				
痰中带血丝	3	0	3				
白药	1	2	3				
人胎盘组织液	0	3	3				
眉心	3	0	3				
瑞高	3	0	3				
温胃舒颗粒	0	3	3				
氟哌啶醇	0	3	3				
畏热	0	3	3				
米非司酮	3	0	3				
灯盏花素	2	1	3				
肝素钠	0	3	3				
猴头菌片	2	1	3				
抑制病毒	0	3	3				
复方手参益智胶囊	2	1	3				
克痢痧	2	1	3				
瑞特	3	0	3				
安神补心片	0	3	3				
血管球瘤	3	0	3				
治疗近期	2	1	3				
骨刺片	0	3	3				
雷公藤多甙	0	3	3				
桑菊感冒片	0	3	3				
肺穿刺	3	0	3				
益寿强身膏	1	2	3				
奥力宝	0	3	3				
热痱	0	3	3				
下肢动脉狭窄	1	2	3				
硫磺软膏	0	3	3				
热汗	2	1	3				
多潘立酮片	3	0	3				
盐酸吡格列酮口腔崩解片	0	3	3				
七宝美髯丹	0	3	3				
降脂宁片	2	1	3				
肾盂癌	2	1	3				
副伤寒	2	1	3				
支气管扩张伴咯血	0	3	3				
肝衰竭	2	1	3				
人工关节	1	2	3				
切口疝	3	0	3				
谷氨酸转肽酶	3	0	3				
美舒	1	2	3				
耳痒	2	1	3				
耳病	0	3	3				
脉弱	2	1	3				
续断	0	3	3				
疫苗注射	0	3	3				
有机磷中毒	0	3	3				
嗜酸性细胞	0	3	3				
胆总管阻塞	1	2	3				
圣诺安	1	2	3				
紫苏	0	3	3				
神经妥乐平	0	3	3				
宁心安神	0	3	3				
雷公藤多甙片	1	2	3				
烫伤药膏	0	3	3				
月经不规则	0	3	3				
管通	2	1	3				
立舒	2	1	3				
窦炎	3	0	3				
月经稀少	0	3	3				
糖尿病性冠心病	1	2	3				
头胞哌酮舒巴坦	0	3	3				
糖尿病性眼底病变	1	2	3				
肌氨肽苷	3	0	3				
吲哚美辛片	0	3	3				
血府逐瘀	2	1	3				
肾炎四味	2	1	3				
地麦消渴胶囊	3	0	3				
桑螵蛸散	0	3	3				
血必净	1	2	3				
注射技术	0	3	3				
茴三硫片	0	3	3				
祛暑	1	2	3				
硫胺	0	3	3				
甲氧苄啶片	1	2	3				
脾虚湿困	0	3	3				
枳实导滞丸	0	3	3				
收缩时	0	3	3				
阿莫西林克拉维酸钾分散片	1	2	3				
菊明降压丸	3	0	3				
补金	1	2	3				
多糖铁复合物胶囊	2	1	3				
泪道狭窄	2	1	3				
氨苄西林胶囊	0	3	3				
测试数据	2	1	3				
血通	2	1	3				
肝包膜	0	3	3				
谷红	1	2	3				
抗肿瘤药	0	3	3				
桂龙药膏	3	0	3				
罂粟碱	0	3	3				
心血管造影	3	0	3				
脑血管病后遗症	0	3	3				
翻身困难	2	1	3				
脉舒胶囊	2	1	3				
主动脉瘤	1	2	3				
主动脉窦	3	0	3				
前列腺液常规检查	0	3	3				
主动脉结	3	0	3				
复方黄连素	1	2	3				
甲磺酸伊马替尼	0	3	3				
马沙尼	2	1	3				
复方血栓通	1	2	3				
脑动脉供血不足	0	3	3				
上颌窦炎	3	0	3				
外感风寒	0	3	3				
酊剂	0	3	3				
金刚烷胺	0	3	3				
消炎片	2	1	3				
水飞蓟	3	0	3				
奥扎格雷钠	1	2	3				
慢性心功能不全	1	2	3				
阿司匹林泡腾片	1	2	3				
舌乳头炎	0	3	3				
凝血障碍	0	3	3				
膝关节置换术	3	0	3				
急性心肌炎	0	3	3				
腰肾	2	1	3				
芥子	2	1	3				
低分子肝素钠	0	3	3				
慢性胃肠炎	1	2	3				
裂隙灯检查	0	3	3				
脓痰	2	1	3				
胃苓	0	3	3				
耳闷	1	2	3				
舒康	3	0	3				
舒心	1	2	3				
闭塞性动脉硬化症	0	3	3				
震颤麻痹	0	3	3				
莲花	0	3	3				
腹鸣	3	0	3				
畸形性骨炎	0	3	3				
主动运动	0	3	3				
洛索洛芬钠	1	2	3				
芪蛭	2	1	3				
支原体肺炎	0	3	3				
去氧肾上腺素	0	3	3				
涩肠止泻	0	3	3				
制霉素	0	3	3				
肌筋膜炎	0	3	3				
碱中毒	0	3	3				
气雾剂	1	2	3				
盐酸培他啶	3	0	3				
琥珀酸亚铁	0	3	3				
蒺藜	2	1	3				
黏膜干燥	0	3	3				
葡萄糖氯化钠注射液	2	1	3				
醒脑安神	0	3	3				
蚕砂	0	3	3				
虫积	0	3	3				
功能重建	0	3	3				
裂伤	2	1	3				
解郁丸	0	3	3				
急性扁桃体炎	0	3	3				
虹膜新生血管	0	3	3				
排尿反射	1	2	3				
三尖瓣关闭不全	3	0	3				
小儿消化	0	3	3				
皮肤坏疽	0	3	3				
睫状充血	0	3	3				
骨筋丸	0	3	3				
同形反应	0	3	3				
安神片	0	3	3				
伤口愈合良好	2	1	3				
胎膜早破	0	3	3				
尿布疹	1	2	3				
脑膜脑炎	0	3	3				
鼻痒	0	3	3				
黑蒙	0	3	3				
输尿管狭窄	2	1	3				
溴己新	0	3	3				
胚胎停育	1	2	3				
皂角刺	2	1	3				
感冒清热胶囊	1	2	3				
混合回声	3	0	3				
硫唑嘌呤片	3	0	3				
维拉帕米	0	3	3				
吡嗪酰胺片	1	2	3				
症状性癫痫	1	2	3				
刺五加浸膏	2	1	3				
美西律	2	1	3				
罗通定	1	2	3				
复方天麻	2	1	3				
肾排泄	0	3	3				
天麻素片	0	3	3				
冠脉搭桥术	2	1	3				
追风	0	3	3				
消栓通络胶囊	2	1	3				
后纵韧带	2	1	3				
摩罗丹	2	1	3				
川贝枇杷糖浆	1	2	3				
酚酞	3	0	3				
半身水肿	3	0	3				
发病日期	3	0	3				
风湿寒痛片	0	3	3				
通络生骨胶囊	3	0	3				
皮肤异常	2	1	3				
子宫萎缩	2	1	3				
施图伦	3	0	3				
口含片	0	3	3				
红色毛癣菌	0	3	3				
斯奇康	0	3	3				
股骨头置换术	2	1	3				
言语障碍	0	3	3				
假单胞菌	1	2	3				
角鲨烯胶丸	3	0	3				
脑膜刺激征	0	3	3				
斯利安	1	2	3				
刺激因子	0	3	3				
自发性骨折	0	3	3				
中气下陷	0	3	3				
泰诺林	0	3	3				
半支莲	0	3	3				
角质化	2	1	3				
骨刺消痛胶囊	0	3	3				
琥乙红霉素片	1	2	3				
线粒体脑肌病	1	2	3				
祛风湿药	2	1	3				
盐酸多西环素片	1	2	3				
青蒿	1	2	3				
山慈菇	0	3	3				
颅内占位性病变	0	3	3				
视网膜脂血症	0	3	3				
肼屈嗪	0	3	3				
颠茄	0	3	3				
交互作用	0	3	3				
缩泉胶囊	0	3	3				
金胆片	3	0	3				
杜仲胶囊	1	2	3				
减毒活疫苗	0	3	3				
风湿关节炎	2	1	3				
组织液渗出	0	3	3				
分泌性中耳炎	1	2	3				
肝内钙化	2	1	3				
硫唑嘌呤	0	3	3				
舌苔黄腻	0	3	3				
吡拉西坦片	1	2	3				
皮肤神经痛	2	1	3				
血沉加快	0	3	3				
血栓性脉管炎	0	3	3				
皮质醇增多	3	0	3				
颜面潮红	0	3	3				
胃苏颗粒	0	3	3				
脑力静糖浆	3	0	3				
射精障碍	0	3	3				
老年人尿失禁	1	2	3				
益肾康胶囊	1	2	3				
皮肤色泽	0	3	3				
麝香抗栓丸	2	1	3				
咳嗽性晕厥	2	1	3				
细菌性脑膜炎	0	3	3				
输精管堵塞	2	1	3				
多维铁口服液	1	2	3				
保心宁片	3	0	3				
益气消渴	1	2	3				
肩关节脱位	1	2	3				
三七伤药片	1	2	3				
骨肽片	1	2	3				
支气管肺癌	0	3	3				
顺势疗法	2	1	3				
相关危险因素	0	3	3				
康复方案	3	0	3				
酪蛋白	1	2	3				
外阴癌	1	2	3				
无症状期	0	3	3				
心肌缺氧	1	2	3				
血虚生风	0	3	3				
苍附导痰丸	0	3	3				
伴发症状	0	3	3				
肠道蛔虫	0	3	3				
动脉扩张	1	2	3				
复方新霉素	0	3	3				
复方罗布麻片	0	3	3				
皮脂溢出	0	3	3				
盖天力	0	3	3				
环酯红霉素	2	1	3				
睡眠呼吸暂停综合征	2	1	3				
虚烦不眠	0	3	3				
白色念珠菌	2	1	3				
百日咳	0	3	3				
易疲乏	2	1	3				
空洞形成	0	3	3				
盐酸曲马多	1	2	3				
酸枣仁汤	1	2	3				
颅内肿瘤	1	2	3				
视网膜损伤	0	3	3				
参苓白术颗粒	1	2	3				
尿沉渣镜检	3	0	3				
气管狭窄	1	2	3				
盐酸胍甲环素胶囊	2	1	3				
苯乙双胍片	1	2	3				
易激惹	0	3	3				
半夏厚朴汤	0	3	3				
红药片	2	1	3				
胃食管反流病	0	3	3				
十全大补膏	3	0	3				
红细胞沉降率测定	3	0	3				
固肠止泻丸	1	2	3				
骨髓增生性疾病	0	3	3				
牙龈增生	0	3	3				
职业病	1	2	3				
排便障碍	0	3	3				
急性化脓性阑尾炎	0	3	3				
心脏损伤	0	3	3				
补金片	1	2	3				
皮肤老化	0	3	3				
甜梦胶囊	0	3	3				
酮康唑乳膏	0	3	3				
香砂六君丸	0	3	3				
甲状腺毒症	0	3	3				
角膜白斑	1	2	3				
双肺呼吸音清	3	0	3				
酒精性肝病	0	3	3				
疱疹净	0	3	3				
胆囊积液	2	1	3				
止痒洗剂	1	2	3				
痰热清	1	2	3				
光反射消失	1	2	3				
阻塞性肺炎	0	3	3				
幽门梗阻	0	3	3				
排气多	2	1	3				
白细胞尿	1	2	3				
病态窦房结综合征	1	2	3				
谷精草	0	3	3				
致病微生物	0	3	3				
精子质量差	0	3	3				
小阴茎	0	3	3				
三氮唑核苷	0	3	3				
流行病学分析	0	3	3				
氯噻酮	0	3	3				
血小板黏附	0	3	3				
细胞衰老	0	3	3				
高雄激素血症	1	2	3				
胆管扩张	3	0	3				
鞣酸蛋白	0	3	3				
局限性硬皮病	1	2	3				
慢性活动性肝炎	0	3	3				
苯扎贝特片	2	1	3				
神经系统检查	1	2	3				
当归四逆汤	0	3	3				
乙醇溶液	0	3	3				
水合氯醛	0	3	3				
皮下结节	2	1	3				
裂解疫苗	2	1	3				
羧甲淀粉钠溶液	2	1	3				
雌激素替代治疗	0	3	3				
频繁遗精	0	3	3				
丘疹性荨麻疹	0	3	3				
广谱抗菌素	0	3	3				
肢体麻痛	1	2	3				
复方三嗪芦丁片	1	2	3				
膝关节扭伤	0	3	3				
胸主动脉	3	0	3				
左旋糖	0	3	3				
慢性溃疡	1	2	3				
藻酸双酯钠片	1	2	3				
牛黄消炎片	0	3	3				
福禄立适	2	1	3				
视网膜母细胞瘤	0	3	3				
钩虫病	3	0	3				
剧烈头痛	0	3	3				
腰痹通胶囊	2	1	3				
防风通圣丸水丸	0	3	3				
生白术	0	3	3				
特非那定片	0	3	3				
甲状腺素片	0	3	3				
贝唐宁	2	1	3				
诊断性刮宫	0	3	3				
接骨七厘片	2	1	3				
血管瘤切除术	0	3	3				
外阴肿胀	3	0	3				
有内分泌功能	0	3	3				
埃索美拉唑镁肠溶片	1	2	3				
生田七	2	1	3				
三腔二囊管	0	3	3				
阿拉斯加深海鱼油	1	2	3				
疤痕形成	0	3	3				
呼吸停止	2	1	3				
结果呈阳性	2	1	3				
冠状动脉粥样硬化狭窄	0	3	3				
匹多莫德颗粒	2	1	3				
气性坏疽	1	2	3				
蛋白酶抑制剂	2	1	3				
前庭大腺	1	2	3				
东宝肝泰片	0	3	3				
噻嗪类利尿药	1	2	3				
纤维变性	0	3	3				
生理反射	1	2	3				
遗传背景	0	3	3				
奥扎格雷钠氯化钠注射液	2	1	3				
合贝爽	3	0	3				
产褥感染	0	3	3				
转移因子口服溶液	0	3	3				
肝细胞性黄疸	0	3	3				
卵巢肿瘤	0	3	3				
牙周组织	1	2	3				
小柴胡颗粒	2	1	3				
闭塞性动脉硬化	0	3	3				
氟康唑片	0	3	3				
心肌梗塞急性	0	3	3				
支链淀粉	0	3	3				
蛛网膜下出血	3	0	3				
异博定	0	3	3				
转移性肿瘤	1	2	3				
全子宫切除术	1	2	3				
舒眠胶囊	1	2	3				
香菇菌多糖片	3	0	3				
言语增多	0	3	3				
甘露聚糖肽片	3	0	3				
全程注射	0	3	3				
肠溶制剂	0	3	3				
碳酸氢钠注射液	2	1	3				
脑栓通胶囊	1	2	3				
周身不适	1	2	3				
强光照射	0	3	3				
肾周脓肿	3	0	3				
肝肾综合征	0	3	3				
滴虫性阴道炎	1	2	3				
细胞介导免疫	0	3	3				
氨硫脲	0	3	3				
炎可宁片	0	3	3				
五味子颗粒	0	3	3				
颈动脉瘤	1	2	3				
斑丘疹	0	3	3				
肾虚腰痛	0	3	3				
降脂宁颗粒	0	3	3				
正清风痛宁缓释片	0	3	3				
关节肿大	2	1	3				
川芎茶调散	0	3	3				
索密痛	3	0	3				
纤维腺瘤	0	3	3				
更昔洛韦眼用凝胶	1	2	3				
慢性丙型肝炎	1	2	3				
草酸艾司西酞普兰	3	0	3				
参茸丸	3	0	3				
清喉利咽颗粒	2	1	3				
骶骨囊肿	2	1	3				
微血栓形成	0	3	3				
急躁易怒	0	3	3				
西洛他唑片	1	2	3				
盐酸甲氯芬酯胶囊	1	2	3				
克拉霉素分散片	0	3	3				
骨折挫伤	0	3	3				
阿拓莫兰	1	2	3				
马来酸氨氯地平	1	2	3				
氟米龙滴眼液	3	0	3				
血管内支架	0	3	3				
强力脑心康	1	2	3				
雷尼替丁胶囊	0	3	3				
全身性疼痛	0	3	3				
复方阿胶	1	2	3				
风寒咳嗽	1	2	3				
蚓激酶肠溶胶囊	3	0	3				
阴毛脱落	1	2	3				
利水渗湿	0	3	3				
费城染色体	0	3	3				
哌拉西林	1	2	3				
曲美他嗪	0	3	3				
高钠血症	2	1	3				
脑蛛网膜下腔出血	1	2	3				
四君子汤	0	3	3				
富马酸比索洛尔片	2	1	3				
沙丁胺醇	0	3	3				
启脾丸	0	3	3				
激活因子	1	2	3				
复方海蛇胶囊	1	2	3				
硫酸庆大霉素	1	2	3				
速效伤风胶囊	1	2	3				
益气养血口服液	0	3	3				
弹性酶肠溶片	3	0	3				
氨基葡萄糖胶囊	2	1	3				
洛芬待因缓释片	3	0	3				
促红细胞生成素	0	3	3				
活血止痛散	0	3	3				
加强注射	1	2	3				
转化糖电解质	3	0	3				
霍香正气丸	0	3	3				
乳头状瘤	3	0	3				
氨基丁酸	1	2	3				
不安腿综合征	1	2	3				
黄藤素分散片	1	2	3				
颈椎间盘突出症	0	3	3				
双唑泰栓	0	3	3				
紫檀香	3	0	3				
利血平片	1	2	3				
管状腺瘤	3	0	3				
淋巴炎	3	0	3				
胃蛋白酶口服液	0	3	3				
合欢花	1	2	3				
肤疾洗剂	0	3	3				
桥本甲状腺炎	0	3	3				
通窍鼻炎片	0	3	3				
半胱氨酸	1	2	3				
温阳化气	0	3	3				
磁共振平扫	3	0	3				
颅内压升高	0	3	3				
尼美舒利分散片	1	2	3				
氨肽素	0	3	3				
锥体外系	0	3	3				
腹泻与便秘交替	1	2	3				
甲亢危象	0	3	3				
重组人白介素	3	0	3				
升血小板胶囊	1	2	3				
生殖器疣	0	3	3				
食管裂孔疝	3	0	3				
猩红热	0	3	3				
呼吸窘迫综合症	0	3	3				
乙酰氨基酚	0	3	3				
强力定眩片	3	0	3				
子宫手术	3	0	3				
慢性肺炎	1	2	3				
固表止汗	0	3	3				
血液稀释	0	3	3				
关节紊乱	0	3	3				
腹前后径	2	0	2				
恐惧症	1	1	2				
活力源口服液	2	0	2				
人绒毛膜促性腺激素	2	0	2				
生力雄丸	2	0	2				
尿比重下降	1	1	2				
小腿发胀	2	0	2				
药用炭	1	1	2				
五加参	2	0	2				
复方阿胶补血	0	2	2				
妊娠高血压疾病	0	2	2				
肢体困重	0	2	2				
肝水解肽注射液	2	0	2				
厄贝沙坦氢氯噻嗪	2	0	2				
消化道传播	0	2	2				
蚓激酶肠溶片	2	0	2				
胆汁淤积性黄疸	0	2	2				
大黄素甲醚	0	2	2				
痱	2	0	2				
通天口服液	0	2	2				
文拉法辛	0	2	2				
单脐动脉	1	1	2				
肝气犯胃	0	2	2				
小肠梗阻	2	0	2				
急性气管炎	1	1	2				
创伤性青光眼	2	0	2				
咽干口燥	0	2	2				
眼球挫伤	2	0	2				
麻痛丸	2	0	2				
土荆皮	0	2	2				
尿红细胞位相	0	2	2				
时行感冒	0	2	2				
六君子汤	0	2	2				
多发性结节	1	1	2				
前列腺恶性肿瘤	0	2	2				
密切接触	0	2	2				
韧带骨化	0	2	2				
雌三醇	0	2	2				
土霉素软膏	0	2	2				
急性尿潴留	0	2	2				
藻酸双脂钠片	0	2	2				
氟胞嘧啶	2	0	2				
足底溃疡	2	0	2				
地奥司明	0	2	2				
原发性开角型青光眼	0	2	2				
小腹刺痛	2	0	2				
丙戊酸	2	0	2				
口角下垂	0	2	2				
饮水呛咳	0	2	2				
口腔念珠菌感染	0	2	2				
养阴清肺丸大蜜丸	0	2	2				
多赛平片	2	0	2				
肾复康颗粒	0	2	2				
解热消炎	0	2	2				
肠系膜血管缺血性疾病	1	1	2				
硬化剂治疗	0	2	2				
下丘脑疾病	1	1	2				
麝香抗栓胶囊	2	0	2				
天晴甘平	0	2	2				
辛伐他汀分散片	2	0	2				
脂康颗粒	0	2	2				
孟德尔遗传	0	2	2				
鼻渊舒	0	2	2				
甲基睾丸素	2	0	2				
尼群地平胶囊	0	2	2				
囊虫病	2	0	2				
腰骶疼痛	0	2	2				
病毒性上呼吸道感染	0	2	2				
消食健胃片	0	2	2				
还少丹	0	2	2				
近曲小管	0	2	2				
强筋松	0	2	2				
胆源性胰腺炎	1	1	2				
同化激素	0	2	2				
促卵泡生成素	1	1	2				
鼻渊丸	0	2	2				
复方氨维胶囊	2	0	2				
液体疫苗	0	2	2				
胰肾联合移植	0	2	2				
乙型肝炎病毒	1	1	2				
透明质酸酶	0	2	2				
益髓颗粒	2	0	2				
贝诺酯片	1	1	2				
愈心痛胶囊	0	2	2				
薄荷脑	1	1	2				
独一味	2	0	2				
硫酸脱氢表雄酮	2	0	2				
解热止痛	0	2	2				
主动脉钙化	2	0	2				
眼动脉栓塞	2	0	2				
中央型	1	1	2				
垂体腺瘤	1	1	2				
还少胶囊	2	0	2				
韧带钙化	2	0	2				
杞菊地黄胶囊	0	2	2				
甲硝唑胶囊	0	2	2				
红花黄色素	2	0	2				
复方阿胶颗粒	0	2	2				
胸膜增厚	2	0	2				
肛门囊肿	2	0	2				
引阳索	2	0	2				
优克龙	1	1	2				
氢氧化钠	0	2	2				
肾复康胶囊	2	0	2				
头孢他定	1	1	2				
髂外动脉	2	0	2				
升华干燥	0	2	2				
心电监测	0	2	2				
气机不畅	0	2	2				
绞窄性肠梗阻	0	2	2				
视网膜中央静脉阻塞	1	1	2				
跌打万花油	1	1	2				
冠心舒通胶囊	1	1	2				
胞磷胆碱钠	2	0	2				
银黄片	1	1	2				
颈内动脉内膜切除术	0	2	2				
软下疳	1	1	2				
丹参益心胶囊	2	0	2				
培哚普利片	2	0	2				
三白草	2	0	2				
肠内营养混悬液	2	0	2				
胸骨骨折	1	1	2				
复方鲜竹沥液	1	1	2				
并发性白内障	0	2	2				
熊胆酒	2	0	2				
藿胆丸	0	2	2				
降脂宁胶囊	2	0	2				
丁细牙痛	2	0	2				
乳腺囊性增生	2	0	2				
烟雾病	2	0	2				
双黄连胶囊	0	2	2				
盐酸吗啉胍	1	1	2				
中重度狭窄	2	0	2				
高丙种球蛋白血症	2	0	2				
诊疗手段	0	2	2				
睾丸鞘膜积液	0	2	2				
炎性细胞浸润	0	2	2				
食管狭窄	0	2	2				
青霉素过敏史	0	2	2				
氢溴酸右美沙芬胶囊	0	2	2				
主动脉血流	0	2	2				
阿莫西林分散片	0	2	2				
慢性细菌性前列腺炎	0	2	2				
茴拉西坦	0	2	2				
运动神经元	0	2	2				
支气管平滑肌痉挛	0	2	2				
散结止痛	0	2	2				
前列舒乐片	0	2	2				
米索前列醇	0	2	2				
乳安片	0	2	2				
灭菌注射用水	0	2	2				
银黄口服液	2	0	2				
血压波动大	0	2	2				
外耳道炎	0	2	2				
柴胡舒肝丸	0	2	2				
玉液消渴	2	0	2				
药物性肝病	0	2	2				
心脑清软胶囊	2	0	2				
知柏地黄	0	2	2				
治疗程序	2	0	2				
髂总静脉	2	0	2				
甲硝唑泡腾片	0	2	2				
尿毒症性心包炎	0	2	2				
越鞠丸	2	0	2				
上清丸	2	0	2				
达力新	0	2	2				
运动错觉	0	2	2				
清燥润肺	0	2	2				
阴道分泌物增多	0	2	2				
夜间头痛	0	2	2				
排石利胆	0	2	2				
扁平苔癣	0	2	2				
特异抗体	0	2	2				
橘红枇杷片	0	2	2				
橘红丸	0	2	2				
颈动脉造影	2	0	2				
萎缩性鼻炎	0	2	2				
复方鸡内金片	0	2	2				
肺部转移	0	2	2				
肾上腺素受体	0	2	2				
幽门成形术	0	2	2				
活动疗法	0	2	2				
橘红片	1	1	2				
当归片	0	2	2				
肌红蛋白尿	0	2	2				
盐酸山莨菪碱	0	2	2				
药用炭片	0	2	2				
舒肝宁	1	1	2				
口腔溃疡灵	0	2	2				
肠炎宁胶囊	0	2	2				
慢性再生障碍性贫血	0	2	2				
抗焦虑药物	0	2	2				
动态血压监测	0	2	2				
血热妄行	1	1	2				
气功疗法	0	2	2				
膀胱功能障碍	0	2	2				
肿瘤坏死因子	0	2	2				
伴性遗传	2	0	2				
急性病毒性	0	2	2				
脚底干裂	2	0	2				
复方卡托普利片	2	0	2				
孚琪乳膏	0	2	2				
喜辽妥	2	0	2				
主细胞	0	2	2				
二甲苯	2	0	2				
腺苷酸环化酶	0	2	2				
母细胞瘤	2	0	2				
吸收细胞	0	2	2				
橙皮苷	0	2	2				
希罗达	2	0	2				
舌乳头萎缩	0	2	2				
扎冲十三味丸	0	2	2				
欣快感	0	2	2				
螺旋霉素片	0	2	2				
大肠息肉	2	0	2				
功能失调性子宫出血病	0	2	2				
右肾动脉	2	0	2				
济生肾气	1	1	2				
常染色体畸变	0	2	2				
阴茎硬结症	0	2	2				
输卵管炎	0	2	2				
甲状腺恶性肿瘤	1	1	2				
氟他胺	2	0	2				
低敏感性	0	2	2				
避光保存	0	2	2				
子宫内膜增生	0	2	2				
便通胶囊	0	2	2				
头痛目赤	0	2	2				
心可舒片	0	2	2				
脑白质病	2	0	2				
脊柱畸形	0	2	2				
膀胱脱垂	1	1	2				
发作性咳嗽	0	2	2				
弓形体感染	0	2	2				
小牛血去蛋白提取物注射液	2	0	2				
流感样症状	0	2	2				
生殖器溃疡	2	0	2				
氟尿嘧啶	1	1	2				
食管旁疝	0	2	2				
诺氟沙星片	0	2	2				
颞动脉炎	1	1	2				
卵巢手术	2	0	2				
龙胆草	0	2	2				
血栓外痔	2	0	2				
氟喹诺酮类	0	2	2				
静脉穿刺	1	1	2				
草木犀	2	0	2				
感冒灵颗粒	0	2	2				
林可霉素利多卡因凝胶	1	1	2				
环磷腺苷	1	1	2				
复方甘草酸苷片	0	2	2				
健胃化积口服液	0	2	2				
五灵丸	0	2	2				
盐酸特比萘芬片	0	2	2				
滋心阴口服液	2	0	2				
佳和洛	0	2	2				
葡萄糖酸钙锌	0	2	2				
中枢神经系统并发症	0	2	2				
